idx,HIP,RA_deg,Dec_deg,x,y,z,Vmag,Hpmag
11273,117155,356.26659997,21.38984602,0.929144469,-0.060628999,0.364711777,6.5057,6.7600
11274,69722,214.07640683,-33.24132188,-0.692757177,-0.468615960,-0.548166558,6.5059,6.5700
11275,31811,99.76494329,-18.18582782,-0.161134572,0.936284830,-0.312099932,6.5062,7.1300
11276,34813,108.10029649,-31.98187034,-0.263524807,0.806241033,-0.529650896,6.5062,7.1300
11277,46519,142.32168567,-13.73681571,-0.768816738,0.593744428,-0.237462371,6.5062,7.1300
11278,5075,16.22976527,16.24223776,0.921826934,0.268334872,0.279698947,6.5063,7.2000
11279,71390,218.97921709,-69.97055536,-0.266252999,-0.215447565,-0.939516731,6.5063,7.2000
11280,109666,333.23414757,-55.94500129,0.499988135,-0.252188272,-0.828500417,6.5063,7.2000
11281,2865,9.08374886,27.25476316,0.877830055,0.140350234,0.457947820,6.5064,6.5100
11282,31945,100.13310949,6.37125078,-0.174848985,0.978321742,0.110970277,6.5064,6.5100
11283,82526,253.02021159,14.97421488,-0.282117500,-0.923930333,0.258384318,6.5064,6.5100
11284,95306,290.84911340,50.27128900,0.227479867,-0.597302127,0.769079371,6.5064,6.5100
11285,109155,331.66202156,2.43946013,0.879365266,-0.474241558,0.042563749,6.5064,6.5100
11286,113797,345.68290238,55.23638294,0.552482987,-0.141001739,0.821511448,6.5064,6.5100
11287,98661,300.59209484,22.15145853,0.471359257,-0.797276011,0.377056246,6.5065,6.5000
11288,95577,291.61519957,-21.24594790,0.343334292,-0.866491782,-0.362372123,6.5065,7.0100
11289,71931,220.67684835,14.70857586,-0.733544893,-0.630432629,0.253902720,6.5069,6.5900
11290,88356,270.64440198,30.55551162,0.009684949,-0.861082559,0.508372923,6.5069,6.5900
11291,5186,16.59507244,62.76138907,0.438632793,0.130721040,0.889108139,6.5070,6.5200
11292,3611,11.56272073,55.30538063,0.557650849,0.114091209,0.822197498,6.5072,6.5100
11293,23585,76.06745751,45.77934993,0.167925159,0.676905160,0.716659295,6.5072,6.5100
11294,80060,245.11754299,-12.91103763,-0.410120538,-0.884237894,-0.223437893,6.5072,6.5600
11295,113787,345.64655649,16.23243087,0.930164904,-0.238020278,0.279534612,6.5072,6.5600
11296,14592,47.10737171,57.01291988,0.370567096,0.398880593,0.838793360,6.5074,6.6400
11297,73440,225.11228921,71.76545701,-0.220825027,-0.221692280,0.949783576,6.5074,6.6400
11298,97438,297.06436571,59.42290160,0.231452790,-0.452992913,0.860945426,6.5074,6.6400
11299,57808,177.80411432,-61.84615293,-0.471494217,0.018079074,-0.881683815,6.5074,6.5100
11300,22928,74.01402329,43.49344752,0.199791287,0.697399186,0.688271616,6.5077,7.4000
11301,10254,32.97627616,-47.17036243,0.570298916,0.370020813,-0.733378310,6.5079,6.8200
11302,11682,37.66990614,40.16757419,0.604867683,0.466987599,0.645025324,6.5079,6.8200
11303,17170,55.16754680,-19.47294263,0.538506614,0.773873778,-0.333361669,6.5079,6.8200
11304,51781,158.70843018,27.96157576,-0.822974875,0.320725010,0.468879326,6.5079,6.8200
11305,72056,221.07383628,-24.12870017,-0.687998088,-0.599625951,-0.408787659,6.5079,6.8200
11306,73071,224.00168118,24.38601733,-0.655144939,-0.632703265,0.412882171,6.5079,6.8200
11307,97788,298.06545471,28.25204772,0.414433459,-0.777292479,0.473351149,6.5079,6.8200
11308,103420,314.30297444,69.05756830,0.249647679,-0.255796914,0.933940028,6.5079,6.8200
11309,105298,319.91987766,53.05810678,0.459855690,-0.386961862,0.799245433,6.5079,6.8200
11310,29752,93.98535135,10.28172800,-0.068385374,0.981562692,0.178488439,6.5079,6.8400
11311,104907,318.75878977,-49.09755734,0.492350659,-0.431646335,-0.755825555,6.5079,6.8400
11312,109734,333.42985992,-68.12638229,0.333213454,-0.166643723,-0.928007901,6.5079,6.8400
11313,112492,341.78798334,-41.69184637,0.709326399,-0.233379514,-0.665124096,6.5079,6.8400
11314,23996,77.37429288,14.35593949,0.211755700,0.945347986,0.247944972,6.5079,8.0300
11315,26091,83.46660929,-29.84922427,0.098687668,0.861705429,-0.497719297,6.5082,6.5200
11316,48054,146.93310236,-49.94329819,-0.539312978,0.351129877,-0.765407944,6.5082,6.5200
11317,92156,281.74612024,46.31492227,0.140608365,-0.676230450,0.723147057,6.5082,6.5200
11318,112362,341.38505517,-25.23692706,0.857230953,-0.288739032,-0.426362363,6.5082,6.5200
11319,112655,342.23032405,-63.71840382,0.421658488,-0.135133603,-0.896628702,6.5084,6.5100
11320,41452,126.82195274,-6.40971469,-0.595583942,0.795497865,-0.111637427,6.5088,6.6100
11321,107339,326.10590278,46.86283007,0.567557956,-0.381298250,0.729718858,6.5088,6.6100
11322,102062,310.25151620,39.08232222,0.501563573,-0.592439029,0.630436340,6.5089,6.5100
11323,30700,96.75364689,-4.35565886,-0.117260955,0.990192841,-0.075947387,6.5091,6.5000
11324,90398,276.67053452,26.44921618,0.104001442,-0.889268579,0.445404418,6.5091,6.5000
11325,103871,315.70257767,45.84888991,0.498539890,-0.486460915,0.717505230,6.5091,6.5000
11326,82510,252.95873507,28.66639163,-0.257139285,-0.838903307,0.479708901,6.5091,6.6200
11327,101787,309.43289562,-41.22763365,0.477712594,-0.580896531,-0.659052272,6.5091,6.6200
11328,30476,96.10145806,-42.84751768,-0.077927769,0.729012914,-0.680049582,6.5095,6.6700
11329,112559,341.95908754,-4.22903281,0.948246719,-0.308852796,-0.073743545,6.5095,6.6700
11330,16835,54.16593657,29.22403052,0.510923461,0.707525868,0.488225730,6.5095,6.5300
11331,30372,95.80433952,-34.99684091,-0.082845394,0.814983756,-0.573531270,6.5095,6.5300
11332,71235,218.52091991,46.78648994,-0.535710986,-0.426443211,0.728807194,6.5098,6.5100
11333,18657,59.91655647,38.82038048,0.390539758,0.674165354,0.626880987,6.5100,6.5100
11334,30594,96.44386594,2.27167831,-0.112141533,0.992901362,0.039637879,6.5100,6.5100
11335,67004,205.97598577,-5.49893423,-0.894840588,-0.435978741,-0.095827237,6.5100,6.5100
11336,75243,230.62222898,-74.39945644,-0.170616779,-0.207876644,-0.963160016,6.5100,6.5100
11337,86463,264.99041305,-0.63924592,-0.087316994,-0.996118101,-0.011156715,6.5100,6.5100
11338,15072,48.57147872,22.95376846,0.609292837,0.690413934,0.389988253,6.5101,6.7600
11339,19677,63.23433034,-6.38832365,0.447546292,0.887311728,-0.111266409,6.5101,6.7600
11340,72718,223.01350742,46.47661960,-0.503536370,-0.469777245,0.725093417,6.5101,6.7600
11341,81555,249.84144481,22.00596833,-0.319511956,-0.870350298,0.374703173,6.5101,6.7600
11342,89505,273.97230196,30.39986421,0.059750046,-0.860442811,0.506031720,6.5101,6.7600
11343,94735,289.15281256,-52.43780567,0.200010214,-0.575877768,-0.792692065,6.5101,6.7600
11344,95354,290.99158747,32.72374681,0.301374904,-0.785453149,0.540589047,6.5101,6.7600
11345,101125,307.48038698,10.30207816,0.598680082,-0.780768317,0.178837901,6.5101,6.7600
11346,27592,87.64114119,56.91893853,0.022465189,0.545362522,0.837899179,6.5103,6.5300
11347,75678,231.91997859,62.27568167,-0.286928398,-0.366196248,0.885196251,6.5103,6.5300
11348,51813,158.78581855,41.90892652,-0.693775724,0.269295441,0.667948509,6.5104,6.9400
11349,89198,273.04611283,33.29170443,0.044418740,-0.834705810,0.548901800,6.5104,6.9400
11350,20281,65.20448682,9.22481813,0.413957105,0.896069538,0.160308759,6.5106,6.5200
11351,107488,326.56918517,43.06077100,0.609748434,-0.402525696,0.682773690,6.5106,6.5200
11352,31552,99.06305820,58.10678252,-0.083224511,0.521741838,0.849034237,6.5108,6.6100
11353,45699,139.74511410,17.70535426,-0.727027996,0.615581067,0.304122085,6.5108,6.6100
11354,80142,245.36263434,-48.18862441,-0.277921529,-0.605988833,-0.745343651,6.5108,6.5100
11355,36869,113.69254118,2.72549616,-0.401374029,0.914679068,0.047550944,6.5114,6.5500
11356,20357,65.39498099,14.40978917,0.403262012,0.880596817,0.248855369,6.5115,6.6000
11357,91732,280.59368837,-47.76096660,0.123583929,-0.660767446,-0.740346807,6.5115,6.6000
11358,52103,159.68907542,-59.26242014,-0.479327573,0.177412560,-0.859517225,6.5117,6.5000
11359,72518,222.40435690,-68.93619031,-0.265387918,-0.242369480,-0.933180737,6.5117,6.5000
11360,37415,115.21915424,-31.66116564,-0.362666760,0.770037795,-0.524894861,6.5120,6.6000
11361,19103,61.42326455,10.03712754,0.471014408,0.864736789,0.174286294,6.5122,6.7200
11362,23047,74.38162253,65.27829075,0.112594494,0.402769352,0.908349783,6.5122,6.7200
11363,26518,84.59056640,8.48730962,0.093239814,0.984643806,0.147590352,6.5122,6.7200
11364,106566,323.72113936,-51.82717674,0.498227310,-0.365701409,-0.786150130,6.5122,6.7200
11365,11785,38.02709044,50.18081237,0.504429580,0.394487810,0.768069116,6.5131,7.1100
11366,83394,255.66031437,20.72562471,-0.231642375,-0.906146474,0.353893172,6.5131,7.1100
11367,5717,18.38652845,29.73622902,0.823990593,0.273890026,0.496007819,6.5133,6.7400
11368,47291,144.56690755,12.73629652,-0.794745162,0.565487121,0.220464155,6.5133,6.7400
11369,59290,182.44424305,-51.78387570,-0.618066697,-0.026382787,-0.785682828,6.5133,6.7400
11370,86792,266.02357634,-38.80574476,-0.054039602,-0.777399162,-0.626681948,6.5133,6.7400
11371,88082,269.83841845,-77.82393338,-0.000594811,-0.210915657,-0.977504083,6.5133,6.7400
11372,16274,52.45442281,-22.50547536,0.562982810,0.732486291,-0.382771719,6.5135,6.7900
11373,35444,109.76544426,-17.21326246,-0.323023713,0.898933597,-0.295929164,6.5135,6.7900
11374,45566,139.30697033,-67.67645873,-0.287997050,0.247655591,-0.925053732,6.5135,6.7900
11375,61078,187.76826407,39.58204706,-0.763639994,-0.104174786,0.637182528,6.5135,6.7900
11376,7400,23.85117169,63.08196778,0.414052961,0.183061022,0.891655094,6.5140,6.7300
11377,8134,26.14980393,3.22370937,0.896224371,0.440022204,0.056234662,6.5140,6.7300
11378,23539,75.92855627,-2.53998406,0.242892729,0.969040332,-0.044316566,6.5140,6.7300
11379,33291,103.88302935,37.91535340,-0.189293736,0.765873212,0.614496627,6.5140,6.7300
11380,36411,112.37809294,19.63317234,-0.358583143,0.870932943,0.335996933,6.5140,6.7300
11381,82971,254.33437525,6.21130259,-0.268437688,-0.957201624,0.108195467,6.5140,6.7300
11382,97930,298.54040559,33.78098694,0.397114601,-0.730165695,0.556019831,6.5140,6.7300
11383,37718,116.05213463,-50.45672699,-0.279614297,0.571972758,-0.771143961,6.5141,6.6400
11384,54731,168.07912774,-29.78249341,-0.849199587,0.179277539,-0.496708794,6.5149,7.1100
11385,103528,314.61360910,41.35774361,0.527162021,-0.534320549,0.660758469,6.5149,7.1100
11386,3369,10.71143027,-9.92169123,0.967880498,0.183082908,-0.172302034,6.5157,6.6300
11387,86499,265.15066411,57.31031212,-0.045656879,-0.538155574,0.841608001,6.5157,6.7900
11388,2901,9.19377958,54.95736914,0.566809556,0.091739966,0.818725049,6.5157,6.7700
11389,27378,86.98388730,24.68683519,0.047807833,0.907345548,0.417658315,6.5157,6.7700
11390,94524,288.57611787,11.71277156,0.311930954,-0.928163682,0.203005565,6.5157,6.7700
11391,111988,340.26149384,51.75848141,0.582608906,-0.209046040,0.785408566,6.5157,6.7700
11392,51907,159.07245039,-10.58340322,-0.918143623,0.351110897,-0.183666618,6.5159,6.5800
11393,63491,195.13969262,-33.05132596,-0.809090649,-0.218910842,-0.545390103,6.5159,6.5800
11394,86819,266.09989471,-22.19490521,-0.062977339,-0.923759927,-0.377758456,6.5159,6.5800
11395,30886,97.25069821,11.01920974,-0.123884124,0.973713999,0.191138098,6.5162,6.5900
11396,94436,288.31409419,15.03563468,0.303468365,-0.916846960,0.259419745,6.5162,6.7000
11397,62891,193.33341109,46.65637138,-0.667870856,-0.158289258,0.727250321,6.5163,7.3700
11398,70772,217.11900869,5.68091196,-0.793467494,-0.600508671,0.098988242,6.5163,7.3700
11399,7015,22.58099094,-52.49356181,0.562174665,0.233791927,-0.793284930,6.5165,7.0200
11400,35106,108.89032978,21.96663559,-0.300253519,0.877451989,0.374066613,6.5165,7.0200
11401,85838,263.10014290,14.38380154,-0.116368563,-0.961638096,0.248416043,6.5165,7.0200
11402,113436,344.61216799,35.28243475,0.787051276,-0.216610222,0.577607393,6.5165,7.0200
11403,61444,188.87437008,-61.74080476,-0.467793218,-0.073040090,-0.880814765,6.5169,6.6000
11404,87485,268.13004313,16.90051268,-0.031221805,-0.956301446,0.290710755,6.5169,6.6000
11405,11593,37.35400016,55.53620120,0.449823446,0.343344100,0.824483897,6.5172,6.5200
11406,19718,63.38019982,8.89028882,0.442685005,0.883259004,0.154542933,6.5172,6.5200
11407,40941,125.33451429,-1.60203435,-0.578123088,0.815470474,-0.027957131,6.5172,6.5200
11408,87286,267.53066742,-64.30509745,-0.018680593,-0.433176306,-0.901115599,6.5172,6.5700
11409,114810,348.84794490,-56.69188130,0.538772001,-0.106211288,-0.835729557,6.5172,6.5700
11410,28150,89.22900605,-44.00897246,0.009677956,0.719165893,-0.694771010,6.5174,6.6500
11411,35188,109.08079152,-32.04173900,-0.277101573,0.801090072,-0.530536912,6.5174,6.9200
11412,121,0.39642463,28.42369128,0.879430781,0.006084804,0.475987895,6.5179,6.8300
11413,8914,28.68728830,50.29577393,0.560410566,0.306654242,0.769352438,6.5179,6.8300
11414,46345,141.73626893,14.30311153,-0.760830135,0.600085823,0.247051636,6.5179,6.8300
11415,49892,152.80297979,-67.89235820,-0.334738873,0.172010407,-0.926478444,6.5179,6.8300
11416,54570,167.49475190,-29.79417284,-0.847228080,0.187907363,-0.496885704,6.5179,6.8300
11417,71570,219.55623131,-45.87190495,-0.536820163,-0.443405965,-0.717784970,6.5179,6.8300
11418,89420,273.73422042,49.15831089,0.042592041,-0.652582782,0.756519419,6.5179,6.8300
11419,89446,273.81579301,54.14069142,0.038984159,-0.584498301,0.810457877,6.5179,6.8300
11420,97131,296.11553340,-41.60913392,0.329121127,-0.671359047,-0.664045416,6.5179,6.8300
11421,99915,304.08629915,22.28724771,0.518572750,-0.766323410,0.379250227,6.5179,6.8300
11422,102588,311.84857654,-45.85452070,0.464668299,-0.518817294,-0.717573681,6.5179,6.8300
11423,62880,193.30541209,-39.39023144,-0.752096495,-0.177863091,-0.634598758,6.5179,6.8500
11424,73984,226.79052140,-8.92862411,-0.676371198,-0.720023431,-0.155203937,6.5179,8.0400
11425,79372,242.99134602,-54.35293442,-0.264659867,-0.519230343,-0.812622302,6.5182,6.5300
11426,69699,213.99951927,56.68914956,-0.455294334,-0.307094348,0.835703375,6.5183,6.6800
11427,18748,60.23674861,23.20149110,0.456269583,0.797877806,0.393965830,6.5184,6.5200
11428,25443,81.63007257,2.93590681,0.145372715,0.988050306,0.051218820,6.5184,6.5200
11429,97877,298.34418942,4.40039237,0.473367631,-0.877517082,0.076725856,6.5184,6.5200
11430,48469,148.25038425,-55.37320828,-0.483196447,0.299006553,-0.822870753,6.5187,6.5000
11431,15140,48.79597075,-64.44388202,0.284178113,0.324567987,-0.902163190,6.5188,6.6200
11432,63155,194.11066967,-0.95459292,-0.969692032,-0.243761782,-0.016660019,6.5188,6.6200
11433,103635,314.96187025,16.82434246,0.676389637,-0.677290497,0.289438494,6.5188,6.6200
11434,82985,254.37466902,-60.60012353,-0.132222269,-0.472759900,-0.871214869,6.5189,6.5200
11435,93175,284.68773042,19.79439259,0.238569480,-0.910166798,0.338645837,6.5189,6.5200
11436,93808,286.57098140,41.41378032,0.213888535,-0.718804346,0.661492257,6.5191,6.5100
11437,59313,182.52412257,-17.53738720,-0.952595393,-0.041993045,-0.301328064,6.5191,6.6300
11438,108809,330.63735086,-32.13374853,0.738022332,-0.415220578,-0.531897462,6.5191,6.6300
11439,95905,292.56210257,-32.09139585,0.325058246,-0.782360453,-0.531271361,6.5193,6.6000
11440,51661,158.31307115,-55.38688916,-0.527825014,0.209907612,-0.823006409,6.5195,6.6800
11441,91200,279.06243948,30.58474121,0.135597453,-0.850131465,0.508812168,6.5195,6.6800
11442,106755,324.37129901,4.68245563,0.810096251,-0.580585966,0.081633327,6.5195,6.5400
11443,9165,29.49754063,-2.05947974,0.869814620,0.492068148,-0.035936963,6.5198,6.5200
11444,93187,284.71928015,69.53129183,0.088851896,-0.338219562,0.936863314,6.5198,6.5200
11445,9690,31.16638387,65.10350261,0.360219445,0.217867891,0.907069751,6.5200,6.5200
11446,15925,51.28911030,41.25730125,0.470141280,0.586603725,0.659441617,6.5200,6.5200
11447,33081,103.34201289,-24.68441099,-0.209676548,0.884098065,-0.417619872,6.5200,6.5200
11448,34276,106.58721992,-43.61075153,-0.206695728,0.693912339,-0.689755422,6.5200,6.5200
11449,41464,126.86480014,-55.01121430,-0.344008843,0.458763484,-0.819264293,6.5200,6.5200
11450,42368,129.58448795,-6.66231969,-0.632912349,0.765481473,-0.116017558,6.5200,6.5200
11451,50739,155.39941137,-22.52851007,-0.839847439,0.384522616,-0.383143102,6.5200,6.5200
11452,51697,158.43240288,53.49739051,-0.553210034,0.218669524,0.803829769,6.5200,6.5200
11453,64231,197.45907210,62.22912238,-0.444471951,-0.139792485,0.884817917,6.5200,6.5200
11454,74625,228.71520385,68.94573029,-0.237035334,-0.269956098,0.933240567,6.5200,6.5200
11455,81259,248.95558692,-71.89425407,-0.111595498,-0.290044007,-0.950484571,6.5200,6.5200
11456,84147,258.05673199,-25.25515452,-0.187162779,-0.884838845,-0.426650106,6.5200,6.5200
11457,106067,322.26558760,-31.23855891,0.676194181,-0.523271287,-0.518602535,6.5200,6.5200
11458,107007,325.08447993,-6.36886173,0.814936133,-0.568835558,-0.110928837,6.5201,7.9400
11459,6451,20.72334703,11.36650413,0.916955470,0.346915658,0.197084227,6.5201,6.7700
11460,12250,39.43508340,-22.99190115,0.710989759,0.584743032,-0.390601010,6.5201,6.7700
11461,19226,61.81556017,-9.75782676,0.465478438,0.868680006,-0.169484132,6.5201,6.7700
11462,34706,107.82047622,-70.11944185,-0.104070594,0.323744395,-0.940403572,6.5201,6.7700
11463,65373,200.96947367,-47.89054074,-0.626139462,-0.239969745,-0.741865147,6.5201,6.7700
11464,82918,254.16522968,14.14025221,-0.264596514,-0.932902992,0.244296319,6.5201,6.7700
11465,98314,299.63590680,7.92067682,0.489769172,-0.860893007,0.137801991,6.5201,6.7700
11466,111512,338.88792950,-51.60396279,0.579404330,-0.223713773,-0.783736416,6.5201,6.7700
11467,94993,289.94224741,64.39080934,0.147422028,-0.406312525,0.901763205,6.5202,6.5200
11468,77785,238.23638030,-65.15249574,-0.221202434,-0.357269329,-0.907429396,6.5203,6.5400
11469,2312,7.37232221,-3.46927714,0.989915804,0.128081382,-0.060513316,6.5204,6.9500
11470,3823,12.26941586,14.80920315,0.944700214,0.205449770,0.255601051,6.5204,6.9500
11471,91847,280.88180833,-11.33701194,0.185100087,-0.962857432,-0.196579561,6.5204,6.9500
11472,31290,98.42774022,33.02403925,-0.122883714,0.829388059,0.544990863,6.5206,6.5300
11473,99102,301.79774330,50.22959538,0.337078936,-0.543700483,0.768614061,6.5206,6.5300
11474,113311,344.21445256,11.84833675,0.941784666,-0.266241634,0.205321786,6.5206,6.5300
11475,115187,349.95781424,57.24363004,0.532778612,-0.094347767,0.840978864,6.5207,6.8900
11476,133,0.42347606,-40.14870204,0.764352735,0.005649473,-0.644773589,6.5208,6.6200
11477,56673,174.31107260,-69.67421619,-0.345646853,0.034432681,-0.937732714,6.5208,6.6200
11478,46017,140.77491940,-53.82017240,-0.457303044,0.373300714,-0.807168200,6.5208,6.8100
11479,29546,93.38949502,-29.39574233,-0.051511235,0.869726197,-0.490839012,6.5208,6.5200
11480,46333,141.69602922,-59.57877562,-0.397352304,0.313854656,-0.862326157,6.5208,6.5200
11481,97787,298.06492276,10.35159365,0.462814172,-0.868052548,0.179688110,6.5208,6.5200
11482,52120,159.72722928,16.12742400,-0.901137832,0.332854234,0.277774488,6.5215,6.6100
11483,626,1.90800965,40.14795368,0.763958239,0.025450020,0.644763605,6.5222,6.7300
11484,1644,5.14233794,56.55692300,0.548890101,0.049395989,0.834433756,6.5222,6.7300
11485,34696,107.79816954,3.19161945,-0.305190775,0.950662313,0.055675464,6.5222,6.7300
11486,69753,214.14139783,32.20843356,-0.700291114,-0.474871011,0.533000824,6.5222,6.7300
11487,77824,238.37083987,65.28825334,-0.219235239,-0.355955746,0.908422488,6.5222,6.7300
11488,100710,306.26458146,83.18280705,0.070213954,-0.095708662,0.992929933,6.5222,6.7300
11489,46365,141.81100334,-9.22371244,-0.775812985,0.610263403,-0.160289710,6.5224,6.5300
11490,79524,243.41809806,-21.39995991,-0.416625831,-0.832639372,-0.364876133,6.5228,6.6800
